Article,Size,Qty,From,To,Reason,DispatchPolicy,DispatchWeekday,DispatchDate,EtaDate,ConsolidationStatus,RouteCluster,PlanningNote
59/711454PN,37,1.0,CA,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/711853PN,38,1.0,M4,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192CCTM,38,1.0,BO,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,39,2.0,BO,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,37,1.0,BO,VR,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,38,1.0,BS,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,39,2.0,BS,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,37,1.0,EU,MC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192CCTM,38,1.0,EU,MC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192CCTM,39,2.0,EU,MC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192CCTM,41,1.0,EU,MC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192CCTM,40,1.0,NV,AR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7192CCTM,38,1.0,NV,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,39,1.0,NV,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,41,1.0,NV,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,37,1.0,OR,AR,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7192CCTM,36,1.0,OR,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,38,2.0,OR,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,40,1.0,OR,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7192CCTM,37,1.0,RM,MC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192CCTM,38,2.0,RM,MC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192CCTM,39,2.0,RM,MC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192PTBE,37,1.0,EU,CO,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192PTBE,36,1.0,EU,RM,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192PTBE,38,1.0,LN,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192PTBE,39,1.0,PM,CO,Fill required run,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/7192PTBE,40,1.0,PM,CO,Fill required run,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/7192PTBE,37,1.0,RI,RM,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192PTBE,36,1.0,RM,CO,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7192PTBE,37,1.0,VR,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/719CCBO,36,1.0,RM,EU,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/719CCBO,36,1.0,RM,EU,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/719CCBO,36,1.0,VR,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/719CCBO,38,1.0,VR,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/719CCNE,36,1.0,RM,AR,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/719CCNE,37,1.0,RM,AR,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/719CCNE,38,1.0,RM,AR,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7534PNE,37,1.0,LN,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/7534PNE,38,1.0,PD,BS,Top-up to target,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/7652PTNE,39,1.0,AR,CA,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7652PTNE,37,1.0,LN,CA,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7652PTNE,38,1.0,LN,CA,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7652PTNE,37,1.0,OR,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7652PTNE,38,1.0,OR,VR,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7652PTNE,39,1.0,OR,VR,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7652PTNE,36,1.0,RM,AR,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7652PTNE,39,1.0,RM,LN,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7652PTNE,37,1.0,VR,LN,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/7652PTNE,38,1.0,VR,LN,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/7762PNE,36,1.0,AR,BO,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/7762PNE,36,1.0,AR,CO,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,38,1.0,AU,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,39,1.0,AU,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/7762PNE,37,1.0,MC,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,38,1.0,MC,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/7762PNE,40,1.0,MC,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/7762PNE,39,1.0,MC,CO,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,37,1.0,ME2,CO,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,40,1.0,ME2,CO,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,38,1.0,MI,CO,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,37,1.0,MI,EU,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7762PNE,38,1.0,MI,TV,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,37,1.0,PD,TV,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/7762PNE,36,1.0,PM,AR,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/7762PNE,36,1.0,RI,EU,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7762PNE,36,1.0,RM,BS,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/7762PNE,37,1.0,SC,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/7762PNE,39,1.0,SC,TV,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795BO,37,1.0,AR,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795BO,37,1.0,AR,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795BO,38,2.0,AR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795BO,37,1.0,LN,EU,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795BO,38,1.0,LN,PM,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,38,1.0,LN,TV,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795BO,39,1.0,ME2,PM,Fill required run,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,37,1.0,NV,PM,Fill required run,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,38,1.0,NV,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795BO,37,1.0,OR,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795BO,38,1.0,OR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795BO,40,1.0,OR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795BO,37,1.0,PM,SC,Fallback to outlet (unfillable run),COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,38,1.0,PM,SC,Fallback to outlet (unfillable run),COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,40,1.0,PM,SC,Fallback to outlet (unfillable run),COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,37,1.0,PM,TV,Fill required run,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,39,1.0,PM,TV,Fill required run,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,38,1.0,RI,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795BO,37,1.0,RM,PM,Top-up to target,COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795BO,37,1.0,RM,SC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795BO,38,2.0,RM,SC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795BO,39,1.0,RM,SC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795BO,38,1.0,SC,EU,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795BO,39,1.0,SC,EU,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795BO,40,1.0,SC,EU,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795BO,38,1.0,SM,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795BO,39,1.0,SM,NV,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795BO,37,1.0,TV,ME2,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795BO,39,1.0,TV,ME2,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795BO,38,1.0,VR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CNE,37,1.0,AR,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/795CNE,38,1.0,AR,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/795CNE,39,1.0,AR,MI,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Friday,2026-03-20,2026-03-21,PLANNED,FRI,Pianificato su giro settimanale negozi.
59/795CTM,36,1.0,AR,CA,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,37,2.0,AR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,38,2.0,AR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,39,1.0,AR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,41,1.0,AR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,38,1.0,AU,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,39,1.0,AU,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,40,1.0,AU,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,37,1.0,CA,ME2,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,38,1.0,CA,ME2,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,39,1.0,CA,ME2,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,41,1.0,CA,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,37,1.0,CA,VR,Fill required run,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,38,1.0,LN,CA,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,41,1.0,LN,CA,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,40,1.0,LN,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/795CTM,37,1.0,LN,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,38,1.0,NV,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,40,1.0,NV,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,38,1.0,OR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,40,1.0,OR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,37,1.0,PD,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,38,1.0,PD,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,39,1.0,PD,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,38,1.0,PM,SC,Fallback to outlet (unfillable run),COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795CTM,40,1.0,PM,SC,Fallback to outlet (unfillable run),COURIER_2D_PM_CONSOLIDATED,Wednesday,2026-03-18,2026-03-20,PLANNED,,PM spedito con logica RM/EU a consolidamento raggiunto.
59/795CTM,37,1.0,RI,CA,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,36,1.0,RM,AR,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,37,2.0,RM,SC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,38,2.0,RM,SC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,39,3.0,RM,SC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,41,1.0,RM,SC,Fallback to outlet (unfillable run),COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,38,1.0,SC,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,39,1.0,SC,AR,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,40,1.0,SC,CA,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,37,1.0,SC,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795CTM,39,1.0,TV,CA,Top-up to target,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,38,1.0,TV,RI,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,37,1.0,VR,CA,Fill required run,ROUTE_WEEKLY,Thursday,2026-03-19,2026-03-20,PLANNED,THU,Pianificato su giro settimanale negozi.
59/795CTM,37,1.0,VR,RI,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,38,2.0,VR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795CTM,40,1.0,VR,SC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795NE,36,1.0,AR,BS,Fill required run,ROUTE_WEEKLY,Tuesday,2026-03-24,2026-03-25,PLANNED,TUE,Pianificato su giro settimanale negozi.
59/795NE,38,1.0,AR,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795NE,39,1.0,AR,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795NE,41,1.0,AR,MC,Fallback to outlet (unfillable run),ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795NE,37,1.0,AR,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795NE,39,1.0,AU,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795NE,38,1.0,CA,EU,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795NE,37,1.0,CA,RM,Fill required run,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795NE,40,1.0,CA,VR,Top-up to target,ROUTE_WEEKLY,Wednesday,2026-03-18,2026-03-19,PLANNED,WED,Pianificato su giro settimanale negozi.
59/795NE,38,1.0,MC,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
59/795NE,39,1.0,MC,RM,Top-up to target,COURIER_2D_PALLET,Wednesday,2026-03-18,2026-03-20,PLANNED,,RM/EU corriere + bancali ogni 2 giorni.
